course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp,subject
683606,The Ultimate WordPress Boot Camp: Build 7 Websites,https://www.udemy.com/the-ultimate-wordpress-boot-camp-build-multiple-websites/,125,1000,74,140,All Levels,0.89,11,2016-02-26T21:21:01Z,Subject: Web Development
1004788,Getting Started with Craft CMS,https://www.udemy.com/craft-cms/,20,997,31,20,Beginner Level,0.89,2,2016-11-07T22:03:01Z,Subject: Web Development
922750,HTML : HTML Awesomeness,https://www.udemy.com/html-awesomeness/,25,988,23,27,All Levels,0.89,0.6333333333,2016-08-17T19:33:35Z,Subject: Web Development
611688,PSD to Bootstrap 3 for Beginners using HTML & CSS,https://www.udemy.com/psd-to-bootstrap/,20,976,93,46,Beginner Level,0.89,2.5,2015-11-03T21:03:34Z,Subject: Web Development
260444,Build a file hosting/sharing site in less than 2 hours,https://www.udemy.com/build-a-file-hosting-site-in-less-than-2-hours/,20,976,29,13,All Levels,0.89,1.5,2014-07-14T18:43:39Z,Subject: Web Development
975906,The Sass Course! Learn Sass for Real-World Websites,https://www.udemy.com/learn-sass/,95,975,141,18,All Levels,0.89,3.5,2016-12-08T16:53:19Z,Subject: Web Development
574082,"Web Scraping with Python, Ruby & import. io",https://www.udemy.com/web-scraping-with-python-ruby-import-io-for-fun-profit/,75,973,50,46,Beginner Level,0.89,4.5,2015-08-09T22:16:41Z,Subject: Web Development
792703,Create WordPress Plugins,https://www.udemy.com/create-wordpress-plugins/,50,964,19,21,All Levels,0.89,2.5,2016-04-08T21:24:12Z,Subject: Web Development
751100,Scrape Websites using PhantomJS and CasperJS,https://www.udemy.com/scrape-websites-phantomjs-casperjs/,195,960,110,32,Expert Level,0.89,2,2016-02-26T18:21:13Z,Subject: Web Development
1053406,Java Web Services Part 2,https://www.udemy.com/javawebservicespart2/,20,959,51,74,Beginner Level,0.89,3,2017-01-12T03:10:56Z,Subject: Web Development
900794,JavaScript Basics For Web Developers,https://www.udemy.com/javascript-basics-for-web-developers/,20,958,14,17,Intermediate Level,0.89,1,2016-07-11T17:30:42Z,Subject: Web Development
565384,Introduction to Modern Programming with PHP,https://www.udemy.com/introduction-to-modern-programming-with-php/,20,954,183,123,All Levels,0.89,16,2015-08-27T19:20:42Z,Subject: Web Development
1134390,Complete React JS web developer with ES6 - Build 10 projects,https://www.udemy.com/complete-react-js-course/,200,952,121,75,All Levels,0.89,12,2017-03-22T20:09:26Z,Subject: Web Development
1155262,"Angular 2 Complete E-Commerce App Course - Java,Spring,MySQL",https://www.udemy.com/build-angular-2-complete-e-comerce-app-java-spring-mysql/,195,949,129,89,All Levels,0.89,20.5,2017-03-27T16:46:54Z,Subject: Web Development
723878,Bootstrap 4 Beginners: Code a Responsive Landing Page,https://www.udemy.com/bootstrap-4-beginners-code-a-responsive-landing-page/,30,948,193,48,All Levels,0.89,3.5,2016-09-13T16:54:49Z,Subject: Web Development
603408,Learn to Freelance with People Per hour (URDU),https://www.udemy.com/learn-to-freelance-with-people-per-hour-in-30-minutes/,20,948,48,8,All Levels,0.89,0.6,2015-09-14T21:25:01Z,Subject: Web Development
1016388,Projects In ReactJS - The Complete React Learning Course,https://www.udemy.com/projects-in-reactjs-the-complete-react-learning-course/,50,947,108,56,Intermediate Level,0.89,8,2016-11-22T04:21:03Z,Subject: Web Development
939536,Learn basics of HTML in 30 Minutes,https://www.udemy.com/learn-basics-of-html/,20,945,17,11,Intermediate Level,0.89,0.55,2016-09-02T16:37:09Z,Subject: Web Development
1115064,XML DTD - Crash Course for Beginners,https://www.udemy.com/xml-dtd-crash-course-for-beginners/,45,944,1,10,Intermediate Level,0.89,1,2017-02-18T20:21:12Z,Subject: Web Development
736250,Mastering Thymeleaf with Spring,https://www.udemy.com/mastering-thymeleaf-with-spring/,75,942,161,64,Beginner Level,0.89,4.5,2016-02-05T20:42:25Z,Subject: Web Development
899492,How to create awesome website and e-commerce in 1 hour,https://www.udemy.com/how-to-create-awesome-websites-and-e-commerce-in-1-hour/,20,937,4,10,All Levels,0.89,1,2016-07-18T16:56:23Z,Subject: Web Development
968304,XQUERY :basics for beginners,https://www.udemy.com/xquery-basics-for-beginners/,40,937,2,6,All Levels,0.89,0.6333333333,2016-09-27T15:26:05Z,Subject: Web Development
19422,Drupal 7 for Beginners,https://www.udemy.com/drupal-for-beginners/,35,926,102,37,All Levels,0.89,2.5,2012-06-14T18:15:00Z,Subject: Web Development
967422,XML DOM :basics for beginners,https://www.udemy.com/xml-dom-basics-for-beginners/,35,920,1,7,Beginner Level,0.89,0.7,2016-09-26T16:47:11Z,Subject: Web Development
584522,Voiceover Audio Secrets - Your Way to Top Audio Quality,https://www.udemy.com/professional-audio-recording-processing-for-course-creation/,195,918,8,39,All Levels,0.89,2.5,2015-11-11T18:11:55Z,Subject: Web Development
984072,"Build Modern Websites Quick With HTML,CSS and Bootstrap",https://www.udemy.com/build-modern-websites-quick-with-htmlcss-and-bootstrap/,20,912,17,48,All Levels,0.89,4.5,2016-10-18T15:48:43Z,Subject: Web Development
552594,Create Complete Web Applications easily with APEX 5,https://www.udemy.com/create-web-apps-with-apex-5/,30,912,128,81,Beginner Level,0.89,7,2015-07-14T20:30:11Z,Subject: Web Development
1251786,Redux in Angular (2 and 4+),https://www.udemy.com/redux-in-angular/,70,909,16,13,Intermediate Level,0.89,1.5,2017-06-23T00:54:11Z,Subject: Web Development
967424,XML DTD :basics for beginners,https://www.udemy.com/xml-dtd-basics-for-beginners/,35,903,3,7,All Levels,0.24,0.55,2016-09-26T16:52:50Z,Subject: Web Development
297602,Using MODX CMS to Build Websites: A Beginner's Guide,https://www.udemy.com/using-modx-cms-to-build-websites-a-beginners-guide/,45,901,36,20,All Levels,0.21,2,2014-09-28T19:51:11Z,Subject: Web Development
905850,The Complete front end web developer Bootcamp - 14 projects,https://www.udemy.com/complete-front-end-web-developer-bootcamp/,200,900,129,126,All Levels,0.46,18.5,2016-08-12T00:30:51Z,Subject: Web Development
221920,A Beginner's Guide to the Meteor JavaScript Framework,https://www.udemy.com/meteorjs/,50,898,132,40,All Levels,0.6,2,2014-09-27T02:27:57Z,Subject: Web Development
997750,ASP NET CORE - ANGULAR 2 E-Commerce App,https://www.udemy.com/build-a-full-e-commerce-app-in-aspnet-core-mvc-6/,200,897,129,171,All Levels,0.74,13,2017-01-13T17:06:35Z,Subject: Web Development
326326,SharePoint 2013 Development using C# - Part I,https://www.udemy.com/sharepoint2013development/,50,891,101,119,Beginner Level,0.76,8.5,2014-11-06T13:59:44Z,Subject: Web Development
610202,Wordpress Development : Create a Custom Wordpress Website,https://www.udemy.com/create-local-server-and-install-wordpress/,120,885,3,13,All Levels,0.87,1.5,2015-09-13T18:32:52Z,Subject: Web Development
783686,Byte-Sized-Chunks: Dynamic Prototypes in Javascript,https://www.udemy.com/dynamic-prototypes-in-javascript/,20,880,6,24,Beginner Level,0.84,3,2016-03-10T18:01:22Z,Subject: Web Development
968292,XPATH :basics for beginners,https://www.udemy.com/xpath-basics-for-beginners/,40,878,6,8,Beginner Level,0.55,0.6166666667,2016-09-27T15:20:47Z,Subject: Web Development
968278,XSLT :basics for beginners,https://www.udemy.com/xslt-basics-for-beginners/,35,877,6,7,All Levels,0.67,0.5333333333,2016-09-27T15:14:59Z,Subject: Web Development
525114,Building Responsive Data Visualizations with D3 JS,https://www.udemy.com/building-responsive-data-visualizations-with-d3js/,85,876,59,28,Intermediate Level,0.48,2,2015-06-12T20:17:52Z,Subject: Web Development
525034,Kali Linux Web App Testing,https://www.udemy.com/kali-linux-web-app-testing/,75,876,48,29,All Levels,0.78,3,2015-06-11T18:38:08Z,Subject: Web Development
720356,Projects in Node.js - Learn by Example,https://www.udemy.com/projects-in-nodejs/,195,869,99,38,All Levels,0.55,5,2016-04-24T18:29:26Z,Subject: Web Development
431576,Building a Social Network in PHP & MySQL From Scratch,https://www.udemy.com/social-network-in-php-mysql/,50,869,125,78,All Levels,0.78,14,2015-03-17T16:54:15Z,Subject: Web Development
667992,Learn Symfony 3 framework by practical examples,https://www.udemy.com/learn-symfony-3-framework-by-practical-examples/,125,867,177,48,Beginner Level,0.12,4,2016-09-19T21:05:38Z,Subject: Web Development
828042,SAP - Learn SAPUI5 Professional Development,https://www.udemy.com/learn-sapui5/,195,860,201,56,Beginner Level,0.1,7,2016-04-25T15:22:50Z,Subject: Web Development
712960,"Angular 4 - Concepts, Code and Collective Wisdom",https://www.udemy.com/angular-2-concepts-code-and-collective-wisdom/,50,851,164,75,All Levels,0.11,4.5,2016-04-20T16:29:03Z,Subject: Web Development
818958,PHP For WordPress Development,https://www.udemy.com/php-for-wordpress-development/,35,850,12,16,All Levels,0.78,1,2016-04-12T18:00:47Z,Subject: Web Development
978728,"Thoughtful Web Development Course: HTML, Vue.js, PHP, MySQL",https://www.udemy.com/web-development-html5-css3-php-oop-and-mysql-database/,200,842,144,536,Beginner Level,0.8,25,2016-10-11T14:18:27Z,Subject: Web Development
680180,Learn to Build Web Apps using D3JS,https://www.udemy.com/learn-to-build-web-apps-using-d3js/,40,841,99,29,All Levels,0.92,3.5,2015-12-01T23:08:23Z,Subject: Web Development
869448,Creating Interactive HTML5 Video,https://www.udemy.com/creating-interactive-html5-video/,25,838,13,23,All Levels,0.86,2,2016-06-06T15:24:53Z,Subject: Web Development
1226008,Superb jQuery Course - Become Certified jQuery Developer,https://www.udemy.com/superb-jquery-course/,95,817,6,32,All Levels,0.18,1.5,2017-05-28T23:56:09Z,Subject: Web Development
576054,"WordPress Development - Themes, Plugins & Single Page Apps",https://www.udemy.com/wordpress-development-create-wordpress-themes-and-plugins/,150,817,164,131,Beginner Level,0.63,19.5,2016-03-02T06:26:16Z,Subject: Web Development
1018530,Cakephp:Creating a CRUD application,https://www.udemy.com/cakephpcreating-a-crud-application/,40,803,2,7,All Levels,0.34,0.5166666667,2016-11-22T17:55:42Z,Subject: Web Development
1021594,PHP Zend Framework 2:Creating a CRUD Application,https://www.udemy.com/zend-framework-2creating-a-crud-application/,40,802,6,9,Beginner Level,0.56,0.6333333333,2016-11-25T01:33:50Z,Subject: Web Development
832478,"JSON with Java APIs, jQuery and JSON REST Web Services",https://www.udemy.com/learn-json-with-java-apis-jquery-and-rest/,95,799,87,41,Beginner Level,0.96,6,2016-05-30T23:54:43Z,Subject: Web Development
935014,Simplified Cross Browser Web Testing Using VirtualBox,https://www.udemy.com/cross-browser-web-testing-virtualbox/,20,796,3,18,Beginner Level,0.11,1,2016-09-13T00:45:39Z,Subject: Web Development
910838,The Complete Web Development Tutorial Using React and Redux,https://www.udemy.com/the-complete-web-development-tutorial-using-react-and-redux/,40,796,43,29,Beginner Level,0.8,4,2016-07-25T17:16:45Z,Subject: Web Development
690966,Learn Azure Cloud Step by Step,https://www.udemy.com/marutiazure/,20,791,29,24,Beginner Level,0.32,2.5,2016-02-08T17:29:35Z,Subject: Web Development
145812,HTML FOR BEGINNERS,https://www.udemy.com/html-5-for-beginners/,20,791,8,16,All Levels,0.96,1,2014-01-19T17:33:55Z,Subject: Web Development
113888,Writing CSS with {LESS} - Tutorial From Infinite Skills,https://www.udemy.com/writing-css-with-less-tutorial-from-infinite-skills/,50,788,21,25,All Levels,0.68,2,2013-11-01T18:13:28Z,Subject: Web Development
958982,JavaScript : JavaScript Awesomeness,https://www.udemy.com/javascript-javascript/,25,785,20,25,Beginner Level,0.86,1,2016-09-15T18:06:58Z,Subject: Web Development
913966,HTML : Beginner Guide to HTML writing,https://www.udemy.com/html-beginner-guide/,20,783,20,13,All Levels,0.89,0.6166666667,2016-07-28T18:50:58Z,Subject: Web Development
1243474,Ultimate Css & JQuery Form Designing From Beginner to Expert,https://www.udemy.com/ultimate-css-web-form-designing-from-beginner-to-expert/,115,783,5,13,Beginner Level,0.94,1,2017-06-09T00:12:57Z,Subject: Web Development
862478,"Build Your Startup with No Coding (Design, Develop & Ship)",https://www.udemy.com/buildastartup/,30,775,245,82,Beginner Level,0.15,8,2016-06-03T00:16:34Z,Subject: Web Development
152244,Responsive Web Design with HTML5 and CSS3 - Introduction,https://www.udemy.com/responsive-web-design-with-html5-and-css3-introduction/,35,770,65,84,Beginner Level,0.62,8,2014-01-28T00:45:04Z,Subject: Web Development
969348,AppML :basics for beginners,https://www.udemy.com/appml-basics-for-beginners/,30,770,0,8,Beginner Level,0.82,0.6333333333,2016-09-27T18:41:31Z,Subject: Web Development
909244,Docker for Developers - Newest Version 1.12 with Swarm Mode,https://www.udemy.com/docker-for-developers/,95,767,104,81,Beginner Level,0.49,5.5,2016-07-22T15:37:25Z,Subject: Web Development
971022,ASP :basics for beginners,https://www.udemy.com/asp-basics-for-beginners/,35,764,7,8,All Levels,0.11,1,2016-09-29T15:52:42Z,Subject: Web Development
691760,Ajax for Beginners: A Very Basic Introduction,https://www.udemy.com/ajax-for-beginners-a-very-basic-introduction/,65,755,5,18,Intermediate Level,0.74,2,2016-01-25T17:57:24Z,Subject: Web Development
969170,XSD :basics for beginners,https://www.udemy.com/xsd-basics-for-beginners/,35,755,0,7,All Levels,0.24,0.7,2016-09-27T18:01:26Z,Subject: Web Development
661878,Learn to Build Web Apps using Laravel Framework,https://www.udemy.com/learn-to-build-web-apps-using-laravel-framework/,30,746,93,39,All Levels,0.11,6.5,2015-11-10T22:15:21Z,Subject: Web Development
599628,How to manage your own VPS and create websites,https://www.udemy.com/manage-vps/,120,735,16,30,Beginner Level,0.14,1.5,2015-09-17T17:37:57Z,Subject: Web Development
1252318,The Complete HTML and CSS Course For Beginners,https://www.udemy.com/the-complete-html-and-css-course-for-beginners/,85,733,104,50,All Levels,0.15,3,2017-06-20T16:05:46Z,Subject: Web Development
631754,Zend Framework 2: Learn the PHP framework ZF2 from scratch,https://www.udemy.com/zend-framework-2-from-beginner-to-professional/,40,723,130,37,All Levels,0.76,6.5,2015-11-11T18:55:45Z,Subject: Web Development
563880,Single Page Application of MVC 5 Using AngularJS,https://www.udemy.com/maruti-spa-angularjs/,20,722,53,18,All Levels,0.24,1.5,2015-08-16T18:37:02Z,Subject: Web Development
956888,Tumult Hype Pro Basics: HTML5 Animations Made Easier,https://www.udemy.com/tumult-hype-pro-basics-html5-animations-made-easier/,50,716,32,57,All Levels,0.67,4,2016-09-14T17:15:45Z,Subject: Web Development
352774,RESTful Services with ASP.NET Web API,https://www.udemy.com/restful-services-with-aspnet-web-api/,85,716,59,34,All Levels,0.78,2,2014-11-21T10:28:47Z,Subject: Web Development
1005610,Up and Running with Phalcon,https://www.udemy.com/up-and-running-with-phalcon-php/,20,715,12,12,Intermediate Level,0.96,1.5,2016-11-10T15:33:54Z,Subject: Web Development
366608,Building Web Applications with Spring MVC,https://www.udemy.com/building-web-applications-with-spring-mvc/,85,714,48,28,All Levels,0.07,3,2014-12-09T13:34:19Z,Subject: Web Development
959200,JavaScript For Absolute Beginners - Level One,https://www.udemy.com/javascript-for-absolute-beginners-level-one/,65,713,80,8,All Levels,0.51,1.5,2016-09-19T21:06:29Z,Subject: Web Development
1128560,JavaScript - Become Higly Paid Front End Developer,https://www.udemy.com/javascript-become-higly-paid-front-end-developer/,105,710,137,49,All Levels,0.46,3.5,2017-04-17T16:39:08Z,Subject: Web Development
511942,Master EmberJS : Learn Ember JS From Scratch,https://www.udemy.com/master-emberjs/,120,707,59,103,Beginner Level,0.54,6.5,2015-07-10T21:24:15Z,Subject: Web Development
825752,Angular 2 - Superheroic Framework,https://www.udemy.com/marutiangular2/,20,702,21,30,Beginner Level,0.82,3,2016-05-04T16:35:07Z,Subject: Web Development
602218,Mastering JavaScript,https://www.udemy.com/mastering-javascript/,95,694,39,39,All Levels,0.45,4,2015-09-04T20:18:51Z,Subject: Web Development
738552,Building a Website With Jekyll,https://www.udemy.com/building-a-website-with-jekyll/,20,686,19,21,All Levels,0.96,3,2016-01-25T19:07:31Z,Subject: Web Development
756050,Professional Web Scraping with Java,https://www.udemy.com/learn-web-scraping-with-java-in-just-1-hour/,50,685,37,14,All Levels,0.21,1,2016-05-16T00:11:41Z,Subject: Web Development
1064104,"Laravel, the complete guide with real world projects",https://www.udemy.com/best-laravel/,200,676,119,125,All Levels,0.96,14,2017-02-03T16:28:48Z,Subject: Web Development
641236,Basic JavaScript: Build 4 Basic JavaScript Projects,https://www.udemy.com/practical-javascript-javascript-basics/,40,670,33,37,Beginner Level,0.11,4.5,2016-02-04T03:55:24Z,Subject: Web Development
422012,Querying Microsoft SQL Server 2012 - (Exam No. 70-461),https://www.udemy.com/querying-sql-server-2012-70-461/,85,666,89,115,All Levels,0.06,6.5,2015-03-12T21:20:41Z,Subject: Web Development
904890,React for visual learners,https://www.udemy.com/react-for-visual-learners/,20,659,64,26,Beginner Level,0.24,3.5,2016-07-18T21:41:36Z,Subject: Web Development
1109150,RESTful API with Laravel 5.4: Definitive Guide,https://www.udemy.com/restful-api-with-laravel-php-homestead-passport-hateoas/,145,655,95,195,All Levels,0.55,12.5,2017-04-28T17:44:04Z,Subject: Web Development
826366,Building a ASP.NET MVC 5 Membership Website,https://www.udemy.com/building-a-mvc-5-membership-website/,95,654,86,239,Beginner Level,1,25.5,2016-06-26T21:15:57Z,Subject: Web Development
1075570,Perfect React JS Course - Understand Relevant Details,https://www.udemy.com/perfect-react-js-course/,200,653,20,25,Beginner Level,0.81,1,2017-01-17T05:40:31Z,Subject: Web Development
572270,Angularjs-WebApi2-EFCodeFirst Web App On 3-Tier Architecture,https://www.udemy.com/angularjs-webapi2-efcodefirst-web-app-on-3-tier-architecture/,60,652,48,46,Beginner Level,0.93,6.5,2017-01-16T21:52:59Z,Subject: Web Development
661780,JavaScript Promises: Applications in ES6 and AngularJS,https://www.udemy.com/javascript-promises-applications-in-es6-and-angularjs/,75,651,52,20,Beginner Level,0.94,2.5,2015-11-06T19:02:46Z,Subject: Web Development
592352,Supercharging Development With Atom Text Editor,https://www.udemy.com/atom-text-editor/,20,644,42,28,All Levels,0.87,1.5,2015-09-02T18:52:18Z,Subject: Web Development
564268,Projects in Foundation Framework - Learn By Building 10 Apps,https://www.udemy.com/foundation-framework-course/,50,636,33,54,All Levels,0.11,10,2015-07-27T20:56:27Z,Subject: Web Development
996320,Shopping Cart Website from Scratch Ecommerce,https://www.udemy.com/shopping-cart/,200,633,39,54,Beginner Level,0.92,4,2016-11-08T21:51:17Z,Subject: Web Development
637840,Learn Knockout JS Framework from GroundUp,https://www.udemy.com/learn-knockout-js-framework-from-groundup/,40,633,104,31,All Levels,0.78,5,2015-10-15T17:04:20Z,Subject: Web Development
468726,Learning Axure RP,https://www.udemy.com/learning-axure-rp/,75,631,103,65,Beginner Level,0.51,4.5,2015-04-08T19:29:35Z,Subject: Web Development
947120,"HTML5, CSS3 And JavaScript Fundamentals 2016",https://www.udemy.com/html5-css3-and-javascript-fundamentals-2016/,115,627,125,7,All Levels,0.96,1,2016-09-01T16:48:58Z,Subject: Web Development
684794,Build Web Apps Using EmberJS: The Complete Course,https://www.udemy.com/build-web-apps-using-emberjs-the-complete-course/,40,627,126,31,All Levels,0,4.5,2015-12-10T18:01:55Z,Subject: Web Development
442580,Master ASP . NET 4 from scratch,https://www.udemy.com/masteraspnet/,50,613,135,116,Beginner Level,0.34,16,2015-08-18T20:58:37Z,Subject: Web Development
986442,JavaScript Tutorial,https://www.udemy.com/lets-learn-javascript-by-coding/,180,613,93,37,All Levels,0.78,4.5,2016-10-17T15:07:49Z,Subject: Web Development
352748,Getting Started with Magento,https://www.udemy.com/getting-started-with-magento/,85,608,88,48,All Levels,0.99,3.5,2014-11-21T09:09:23Z,Subject: Web Development
496006,Learn Laravel: Create Your Web App Step-By-Step,https://www.udemy.com/laravel-5-course-learn-php-laravel/,45,604,47,35,All Levels,0.57,4,2015-05-20T19:48:45Z,Subject: Web Development
1127048,ASP.NET C# - Enterprise Web Systems From Novice to Expert,https://www.udemy.com/aspnet-c-enterprise-web-systems-from-novice-to-expert/,20,604,8,43,Beginner Level,0.67,3.5,2017-04-11T05:56:16Z,Subject: Web Development
1047968,Vue JS 2: From Beginner to Professional,https://www.udemy.com/vuejs-from-beginner-to-professional/,145,602,93,214,Beginner Level,0.34,15.5,2016-12-28T03:56:24Z,Subject: Web Development
859446,Cross-Platform Development with ASP.NET Core 1.0 MVC,https://www.udemy.com/crossplatformaspnetcoremvc/,35,601,126,64,All Levels,0.58,5.5,2016-07-11T18:57:34Z,Subject: Web Development
1016650,PHP CodeIgniter:CRUD concepts in MVC,https://www.udemy.com/codeignitercrud-concepts-in-mvc/,40,601,4,6,Intermediate Level,0.87,0.5833333333,2016-11-27T15:29:59Z,Subject: Web Development
1142202,Master Angular 4 by Example - Build 7 Awesome Apps!,https://www.udemy.com/learn-angular-4/,195,596,32,84,Beginner Level,0.52,8,2017-05-01T22:06:23Z,Subject: Web Development
665686,Create Newsletter Subscription Form with PHP/AJAX in 40 Min,https://www.udemy.com/php-ajax-form-with-validation-email-ip-tracking-in-40-minutes/,50,586,10,17,All Levels,0.2,0.6333333333,2015-11-11T20:51:09Z,Subject: Web Development
425084,Administering Microsoft SQL Server 2012 Databases - 70-462,https://www.udemy.com/administering-microsoft-sql-server-2012-databases-70-462/,60,586,65,98,All Levels,0.3,5.5,2015-03-23T00:20:29Z,Subject: Web Development
1075662,Learning Docker and Kubernetes by Lab,https://www.udemy.com/learning-docker-and-k8s-by-practice/,30,586,54,56,Beginner Level,0.11,5,2017-02-13T23:31:07Z,Subject: Web Development
1056848,Joomla for Beginners - Learn how to build a website with CMS,https://www.udemy.com/joomla-for-beginners-build-a-website-with-joomla-cms/,95,583,7,35,Beginner Level,0.99,3.5,2017-01-23T22:41:08Z,Subject: Web Development
990532,Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,https://www.udemy.com/advance-unix-commands/,75,578,40,84,Beginner Level,0.44,5.5,2017-01-27T05:12:57Z,Subject: Web Development
1035940,Professional RESTful API Design using Python Flask,https://www.udemy.com/restful-api-flask-course/,120,578,25,36,All Levels,0.18,4.5,2017-01-11T21:15:25Z,Subject: Web Development
1007766,How to create Paypal and Credit card Payment Buttons,https://www.udemy.com/how-to-create-paypal-and-credit-card-payment-buttons/,65,578,6,8,Beginner Level,0.37,1,2016-11-17T20:57:25Z,Subject: Web Development
846412,Learning Drupal 8,https://www.udemy.com/learning-drupal-8/,50,577,97,101,Beginner Level,0.8,9.5,2016-05-11T21:05:20Z,Subject: Web Development
1009166,Lerning PHP by building website,https://www.udemy.com/lerning-php-by-building-website/,185,567,63,34,All Levels,0.15,8,2016-11-17T16:20:05Z,Subject: Web Development
929016,HTML and HTML5 For Beginners 2016,https://www.udemy.com/html-and-html5-for-beginners-2016/,200,563,178,32,Beginner Level,0.01,3,2016-08-11T22:16:30Z,Subject: Web Development
1055322,Learn Laravel PHP Framework Building Multi User SEO Blog APP,https://www.udemy.com/learn-laravel-php-framework-building-multi-user-seo-blog-app/,100,557,92,133,All Levels,0.15,9.5,2017-01-04T23:51:26Z,Subject: Web Development
455680,Create a Membership Site with Wishlist Member & Wordpress,https://www.udemy.com/create-a-membership-site-with-wishlist-member/,95,557,39,28,Beginner Level,0.79,2.5,2015-03-31T00:48:23Z,Subject: Web Development
679992,Building Better APIs with GraphQL,https://www.udemy.com/building-better-apis-with-graphql/,50,555,89,16,Beginner Level,0.3,2.5,2015-11-29T22:02:02Z,Subject: Web Development
899534,Learn Redis from Scratch,https://www.udemy.com/learn-redis-from-scratch/,40,553,84,31,All Levels,0.02,3,2016-07-13T16:39:02Z,Subject: Web Development
1052518,Master the Art of Web Design with HTML & CSS,https://www.udemy.com/html-css-beginners/,145,550,15,59,Beginner Level,0.92,3,2016-12-28T20:23:56Z,Subject: Web Development
1035923,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,https://www.udemy.com/aspnet-mvc-5-project-cms-and-shopping-cart-with-paypal/,30,550,97,70,All Levels,0.24,9,2016-12-14T15:35:31Z,Subject: Web Development
592594,3D Programming with WebGL and Babylon.js for Beginners,https://www.udemy.com/webgl-tutorial/,200,549,49,18,Beginner Level,0.96,2,2015-08-31T21:07:26Z,Subject: Web Development
986742,Learn OAuth 2.0 - Theory and Hands On,https://www.udemy.com/learn-oauth-20-theory-and-hands-on/,145,546,69,21,Beginner Level,0.03,3,2016-10-17T22:18:40Z,Subject: Web Development
1176460,Create Ajax Chat App with PHP & Mysql,https://www.udemy.com/create-ajax-chat-app-with-php-mysql/,45,540,11,19,Beginner Level,0.07,1,2017-04-15T00:56:41Z,Subject: Web Development
667744,Convert HTML Websites into PHP: Learn by Doing in 40 Minutes,https://www.udemy.com/convert-static-websites-from-html-to-php-for-web-designers/,50,540,13,15,Beginner Level,0.76,0.6,2015-11-12T17:53:12Z,Subject: Web Development
1072248,The All-In-One Web Development Course,https://www.udemy.com/the-all-in-one-web-development-course/,85,538,13,113,Beginner Level,0.75,18.5,2017-04-27T21:06:16Z,Subject: Web Development
924216,Django For Beginners,https://www.udemy.com/django-for-beginners/,175,534,16,51,Beginner Level,0.11,4,2016-08-23T18:49:41Z,Subject: Web Development
421018,Learning Object-Oriented JavaScript,https://www.udemy.com/learning-object-oriented-javascript/,75,533,54,23,All Levels,0.34,3,2015-02-17T09:53:12Z,Subject: Web Development
344224,Java Spring Security,https://www.udemy.com/how-to-use-spring-security-to-secure-your-java-applications/,40,527,63,11,All Levels,0.78,2.5,2014-11-15T13:54:07Z,Subject: Web Development
928040,Learn Spring Framework Practically - Hands On Recipies,https://www.udemy.com/learn-spring-framework-practically-hands-on-recipies/,145,522,50,48,Beginner Level,0.79,5.5,2016-08-11T05:58:08Z,Subject: Web Development
635248,Learn and Build using Polymer,https://www.udemy.com/learn-and-build-using-polymer/,40,513,169,48,Expert Level,0.78,3.5,2015-12-30T16:41:42Z,Subject: Web Development
1022682,PHP Laravel 5:Creating a CRUD application,https://www.udemy.com/laravel-5creating-a-crud-application/,45,511,12,7,Expert Level,0.34,0.55,2016-11-28T17:44:21Z,Subject: Web Development
964732,"Modern Web Development with SASS, Gulp, NPM & Web Workflows",https://www.udemy.com/modern-web-development-with-sass-gulp-npm-web-workflows/,95,502,62,59,Intermediate Level,0.3,5,2016-12-31T03:11:31Z,Subject: Web Development
330900,Learn Grunt with Examples: Automate Your Front End Workflow,https://www.udemy.com/learn-grunt-automate-your-front-end-workflow/,20,496,113,17,Beginner Level,0.97,1,2014-12-19T21:38:54Z,Subject: Web Development
693726,Mastering Meteor: Reactive Full Stack JavaScript,https://www.udemy.com/mastering-meteor-reactive-full-stack-javascript/,95,494,46,37,All Levels,0.04,3,2015-12-10T18:16:09Z,Subject: Web Development
923146,CSS Specialist: Comprehensive CSS Training,https://www.udemy.com/css-specialist-comprehensive-css-training/,100,487,31,52,All Levels,0.76,6,2016-08-08T20:48:38Z,Subject: Web Development
1111844,Build a Single Page Application with jQuery & AJAX,https://www.udemy.com/jquery-ajax/,60,486,59,27,All Levels,0.39,2,2017-02-18T01:13:09Z,Subject: Web Development
461176,Build an Advanced Single Page with Bootstrap & WordPress,https://www.udemy.com/single-page-design-with-bootstrap-css-html5-js-parallax/,95,481,75,77,All Levels,0.77,6,2015-04-08T16:23:36Z,Subject: Web Development
934570,Wordpress Backup & Restore,https://www.udemy.com/wordpress-backup-restore/,95,478,37,18,Beginner Level,0.78,1.5,2016-09-15T17:20:21Z,Subject: Web Development
1012096,Become A Full Stack Web Developer in 14 Days,https://www.udemy.com/become-a-full-stack-web-developer-in-14-days/,195,467,20,126,All Levels,0.73,13.5,2016-11-23T04:17:45Z,Subject: Web Development
1182108,Symfony 3: Build a PHP Application with Symfony,https://www.udemy.com/learn-symfony/,20,466,11,25,All Levels,0.2,2,2017-04-20T16:15:04Z,Subject: Web Development
