,price,space,room,bedroom,furniture,latitude,longitude
39812,151600,65.0,3,2,0,41.7271321,44.7880765
39815,187800,85.0,3,2,1,41.7341813,44.728036935007
39817,85700,37.0,2,1,1,43.444860463634,43.742620591176
39818,313000,126.0,4,3,0,41.7237782,44.712749621542
39819,316300,97.0,3,2,1,41.7224121,44.7720785
39822,889700,220.0,6,4,1,41.7093734,44.7698209
39823,131800,70.0,2,1,0,41.7314969,44.7958407
39824,145000,53.0,3,2,0,41.7903068,44.7593516
39832,191100,56.0,2,1,1,41.6816329,44.8388788
39833,108700,43.0,2,1,0,41.7765303,44.8204257
39836,181200,67.0,3,2,1,41.7058381,44.8528927
39841,164800,63.0,2,1,1,41.7731729,44.7800877
39843,207600,54.0,2,1,0,41.7736041,44.761557
39846,156500,100.0,4,3,0,41.7954972,44.8190233
39847,214200,60.0,2,1,1,41.7224121,44.7720785
39848,131800,56.8,2,1,0,41.7206103,44.7106871
39849,168100,67.0,3,2,0,41.73188365,44.836876299366
39852,224100,49.0,2,1,1,41.689933,44.8238306
39854,189500,80.0,3,2,1,41.7858421,44.7558155
39855,197700,98.0,4,3,0,41.73359825,44.726030411752
39857,187800,75.0,4,3,0,41.7850018,44.7553366
39858,194400,60.0,3,2,1,41.6755919,44.830976
39860,294900,92.0,3,2,1,41.7245209,44.7537885
39861,98900,55.0,2,1,1,41.70558605,44.723528901676
39863,247100,80.0,3,2,1,,
39864,135100,91.0,2,1,0,41.7341813,44.728036935007
39865,105400,46.0,2,1,0,41.7858421,44.7558155
39868,166400,68.0,3,2,0,41.73188365,44.836876299366
39872,138400,56.8,2,1,0,41.7206103,44.7106871
39874,313000,74.0,2,1,0,41.7145595,44.7634771
39875,204300,80.0,3,2,1,41.7874621,44.749969
39879,225700,69.0,3,2,1,41.725203,44.7425619
39881,280100,90.0,3,0,1,41.7093734,44.7698209
39882,108700,46.0,2,1,0,41.73188365,44.836876299366
39883,293300,104.0,3,2,1,41.725054,44.7545015
39884,155900,105.0,3,2,0,41.694211358848,44.878048272271
39885,171300,52.0,2,1,0,41.7704323,44.7748777
39893,280100,110.0,3,2,1,41.7172959,44.7752025
39898,247100,95.0,3,2,0,41.6913554,44.8813792
39900,115300,40.0,2,1,1,41.79346875,44.822745752323
39904,237200,105.0,3,2,0,41.71864115,44.7650320085427
39905,131800,80.0,4,2,1,41.7954972,44.8190233
39906,214200,65.0,2,1,1,41.7279282,44.7680255
39909,197700,95.0,3,2,1,41.7306873,44.7521294
39911,280100,82.0,3,0,0,41.7297185,44.7685213
39913,224100,70.0,2,1,1,41.7245209,44.7537885
39915,130200,50.0,2,1,0,41.7874621,44.749969
39919,214200,62.0,2,1,0,41.737387,44.7975524
39920,220800,63.0,3,2,0,41.7117382,44.7928453
39921,108700,55.0,2,1,0,41.7874621,44.749969
39923,187800,62.0,2,1,1,41.7205546,44.7676099
39926,148300,62.0,3,2,1,41.7874621,44.749969
39928,128500,47.0,2,1,1,41.773927,44.7771782
39929,659000,120.0,3,2,0,41.7022129,44.7856469
39930,234000,80.0,3,2,1,41.7240689,44.7299815
39931,197700,85.0,4,3,0,41.6890885,44.836671
39932,260300,85.0,5,3,1,41.7067238,44.7817239
39933,197700,57.0,2,1,1,41.7206004,44.7232035
39935,161500,50.0,2,1,0,41.7494619,44.7808837
39936,280100,100.0,4,2,0,41.7022129,44.7856469
39937,344200,44.01,2,1,0,41.7093734,44.7698209
39938,85700,33.0,2,1,1,41.6710145,44.8418127
39940,283400,72.0,3,2,1,41.726067,44.7349385
39941,270200,56.0,2,1,0,41.711611,44.7674857
39942,197700,62.0,3,2,1,41.7309687,44.7564179
39943,197700,48.0,2,1,0,41.731994666928,44.781350484483
39945,138400,53.0,2,1,1,41.7903068,44.7593516
39948,187800,85.0,4,3,0,41.7799987,44.7598596
39949,174600,76.0,3,2,0,41.7903068,44.7593516
39951,153200,50.0,2,1,1,41.727041,44.7502019
39957,204300,78.0,3,2,0,41.7635986,44.7880156
39958,181200,65.0,3,2,1,41.7595839,44.774485474685
39961,121900,72.0,3,2,0,41.7034618,44.8498781
39963,263600,60.0,2,1,0,41.755602,44.7874545
39965,247100,78.0,3,2,1,41.7223038,44.78088
39968,210900,60.0,2,1,1,41.7206004,44.7232035
39969,151600,70.0,3,2,1,41.7753895,44.8118287
39970,150000,57.0,3,2,0,41.70468233933,44.808206664621
39974,161500,70.0,3,2,0,41.68651655,44.876489112403
39975,197700,75.0,4,2,1,41.7206004,44.7232035
39976,131800,48.0,3,2,0,41.7206103,44.7106871
39981,82400,25.0,1,1,1,41.71114765,44.794782256515
39982,425100,174.0,4,3,0,41.7178026,44.7649506
39983,128500,50.0,2,1,1,41.6937184,44.8705211
39986,210900,70.0,3,2,1,41.72301095,44.757250550764
39987,151600,60.0,3,2,0,41.7954972,44.8190233
39988,166100,63.0,3,2,0,41.7260323,44.7995087
39989,543700,120.0,3,2,0,41.6753892,44.8206625
39993,398700,138.0,3,2,0,41.7013668,44.7687247
39995,159800,52.0,2,1,0,41.7223038,44.78088
39997,659000,196.0,4,2,1,41.7081011,44.7696196
39999,214200,80.0,3,2,1,41.7874621,44.749969
40001,131800,38.0,1,1,0,41.74434,44.7742761
40002,205900,62.3,3,2,1,41.7206103,44.7106871
40003,280100,97.0,3,2,0,41.7013668,44.7687247
40004,210900,86.0,3,2,1,41.7902207,44.7587974
40005,108700,38.0,1,1,0,41.7284809,44.7866075
40006,112000,40.0,2,1,1,41.7260393,44.7393867
40007,186200,71.0,3,2,1,41.7903068,44.7593516
40009,227000,64.0,3,2,1,41.73359825,44.726030411752
40011,105400,45.0,2,1,0,41.7731415,44.798383538237
40013,322900,102.0,4,3,0,41.69230965,44.821541073305
40014,1318000,135.0,3,2,1,41.701769228758,44.798276270684
40015,329500,100.0,4,3,0,41.7052106,44.7904878
40016,154900,62.0,3,2,1,41.7757895,44.7950346
40018,313000,118.0,4,3,0,41.7013668,44.7687247
40019,477800,133.0,4,3,1,41.7245209,44.7537885
40020,128500,42.0,2,1,1,41.719860547365,44.790682647334
40022,1182900,240.0,6,4,1,41.6964053,44.7938526
40024,411900,100.0,3,2,1,41.6964053,44.7938526
40026,227400,80.0,3,2,1,41.7954972,44.8190233
40027,1084100,235.0,6,4,1,41.6964053,44.7938526
40028,823800,250.0,4,3,1,41.6964053,44.7938526
40031,458000,100.0,3,2,1,41.6964053,44.7938526
40032,171300,110.0,4,3,0,41.6988174,44.8818285
40035,141700,40.0,2,1,1,41.7731729,44.7800877
40036,121900,50.0,3,2,0,41.6988174,44.8818285
40037,174600,70.0,2,1,0,41.7825935,44.7592649
40038,313000,135.0,3,2,0,41.73188365,44.836876299366
40039,326200,76.0,2,1,0,41.7149442,44.7709219
40040,263600,79.0,3,2,1,41.7037033,44.7724816
40041,210900,77.0,4,3,1,41.7430202,44.789895
40043,115300,65.0,2,1,1,41.6988174,44.8818285
40045,184500,75.0,3,2,1,41.7599999,44.770679
40049,110400,40.0,2,1,1,41.7607336,44.772292737198
40050,131800,30.0,2,1,1,41.69142565882609,44.80106751136515
40051,141700,45.0,2,1,1,41.7554926,44.766335
40052,395400,95.0,3,2,0,41.7053292,44.781063
40053,125200,40.0,1,0,0,41.7245209,44.7537885
40057,840300,141.0,4,3,0,41.70703,44.7859759
40060,98900,62.0,2,1,0,41.6877749,44.8592718
40061,148300,51.0,2,1,1,41.7954972,44.8190233
40063,148300,70.0,3,1,1,41.7903068,44.7593516
40064,65900,29.5,1,0,0,41.7954972,44.8190233
40065,593100,164.0,4,2,1,41.7081011,44.7696196
40067,141700,70.0,3,2,0,41.7903068,44.7593516
40072,187800,67.0,3,2,0,41.7034618,44.8498781
40073,118600,64.0,3,2,1,41.686775378761,44.874542885294
40074,158200,95.0,3,2,0,41.696096,44.860788
40075,527200,116.0,3,2,1,41.7181662,44.7807554
40081,166400,60.0,2,1,1,41.727041,44.7502019
40084,276800,114.0,4,3,1,41.7093734,44.7698209
40085,467900,162.0,4,3,0,41.7266037,44.729069
40086,696300,169.0,5,3,0,41.7081011,44.7696196
40089,732500,234.0,6,3,0,41.7687623,44.724123229951
40091,174600,62.0,3,2,1,41.71114765,44.794782256515
40093,140000,70.5,3,2,0,41.8040628,44.815517
40094,224100,55.0,3,2,1,41.7687623,44.724123229951
40096,112000,34.0,1,1,0,41.725203,44.7425619
40097,128500,57.0,3,2,0,41.7080349,44.8590477
40098,181200,71.0,3,2,1,41.7903068,44.7593516
40099,140000,46.0,2,1,0,41.7245209,44.7537885
40103,107100,67.0,2,1,0,41.73188365,44.836876299366
40104,372300,107.0,4,2,1,41.7149442,44.7709219
40105,174600,60.0,2,1,0,41.7279282,44.7680255
40107,250400,72.0,3,2,0,41.7223038,44.78088
40108,104100,48.6,2,1,0,41.7547729,44.7642352
40109,474500,160.0,4,3,0,41.739249286561,44.804174807048
40110,98900,45.0,2,1,1,41.7076296,44.85112081191
40111,98900,35.0,1,1,0,41.7240689,44.7299815
40114,164800,73.0,3,2,0,41.7034618,44.8498781
40116,220100,74.0,3,2,1,41.7858421,44.7558155
40117,313000,103.0,3,2,0,41.7224121,44.7720785
40118,279900,80.9,3,2,0,41.7285809,44.7370835
40119,174700,48.2,2,1,0,41.7285809,44.7370835
40120,167500,46.2,2,1,0,41.7285809,44.7370835
40121,266600,80.9,3,2,0,41.7285809,44.7370835
40122,315700,112.7,3,2,0,41.7285809,44.7370835
40123,212400,61.4,3,2,0,41.7285809,44.7370835
40124,182100,61.4,3,2,0,41.7285809,44.7370835
40125,150900,48.2,2,1,0,41.7285809,44.7370835
40126,166800,48.2,2,1,0,41.7285809,44.7370835
40127,144600,46.2,2,1,0,41.7285809,44.7370835
40128,201600,64.4,2,1,0,41.7285809,44.7370835
40129,159800,46.2,2,1,0,41.7285809,44.7370835
40130,202600,61.5,3,2,0,41.7285809,44.7370835
40131,222800,64.4,2,1,0,41.7285809,44.7370835
40132,239900,80.9,3,2,0,41.7285809,44.7370835
40133,75300,38.1,2,1,0,41.73188365,44.836876299366
40134,306600,89.9,3,2,0,41.728781265343656,44.737108635707585
40135,213300,63.77,3,2,0,41.72878037032871,44.73710861908668
40136,123800,63.7,2,1,0,41.796086831659,44.80535769164
40137,166800,49.86,2,1,0,41.728784999031745,44.737090557560975
40138,266400,95.1,3,2,0,41.7285809,44.7370835
40139,284300,85.01,3,2,0,41.72876788408786,44.73709729226721
40140,762600,185.9,4,3,0,41.72876521095958,44.73709769480689
40141,77700,39.3,2,1,0,41.73188365,44.836876299366
40142,668700,156.7,3,2,0,41.72876899774792,44.73709790388489
40143,77500,39.2,2,1,0,41.73188365,44.836876299366
40145,268500,135.8,4,3,0,41.73188365,44.836876299366
40146,168400,85.2,3,2,0,41.73188365,44.836876299366
40149,110500,55.9,2,1,0,41.73188365,44.836876299366
40150,191000,52.7,2,1,0,41.7357001,44.77002
40152,275100,79.5,3,2,0,41.7687623,44.724123229951
40153,130100,53.0,2,1,0,41.73188365,44.836876299366
40156,72100,29.0,1,0,0,41.73188365,44.836876299366
40157,67200,27.0,1,0,0,41.73188365,44.836876299366
40158,179200,73.0,3,2,0,41.73188365,44.836876299366
40159,176700,72.0,3,2,0,41.73188365,44.836876299366
40160,130100,53.0,2,1,0,41.73188365,44.836876299366
40161,290000,90.0,4,2,0,41.7091395,44.7616907
40162,840200,149.99,3,2,0,41.709447708157,44.764882843698
40163,114500,38.6,1,1,0,41.751576358281,44.771870399447
40164,104300,34.39,1,1,0,41.751576358281,44.771870399447
40165,125400,42.28,2,1,0,41.751576358281,44.771870399447
40166,242500,81.78,3,2,0,41.751576358281,44.771870399447
40167,607200,102.38,3,2,0,41.709447708157,44.764882843698
40168,316500,106.72,4,3,0,41.751576358281,44.771870399447
40169,153500,51.76,2,1,0,41.751576358281,44.771870399447
40170,196000,66.1,2,1,0,41.751576358281,44.771870399447
40171,249200,84.02,3,2,0,41.751576358281,44.771870399447
40172,501200,158.2,4,3,0,41.717680158479,44.717835378828
40173,133500,54.0,2,1,0,41.73070962354,44.785454057839
40174,174600,53.0,2,1,0,41.726689214779,44.775593035791
40175,271600,91.57,3,2,0,41.751576358281,44.771870399447
40176,161900,78.0,2,2,0,41.732888916063,44.722549341025
40177,112900,54.8,2,1,0,41.7547729,44.7642352
40178,112100,54.0,1,1,0,41.732888916063,44.722549341025
40179,186400,90.5,4,3,0,41.7554926,44.766335
40182,130000,54.41,3,2,0,41.73188365,44.836876299366
40183,173300,72.54,3,2,0,41.73188365,44.836876299366
40184,106100,47.0,2,1,0,41.7613081,44.789730120431
40185,103800,46.0,2,1,0,41.7613081,44.789730120431
40186,106100,47.0,2,1,0,41.7613081,44.789730120431
40187,168900,70.71,3,2,0,41.73188365,44.836876299366
40188,164900,77.0,4,3,0,41.73188365,44.836876299366
40189,173900,72.81,3,2,0,41.73188365,44.836876299366
40190,171800,70.0,2,1,0,41.73188365,44.836876299366
40191,113700,60.0,2,1,0,41.7738544,44.8225186
40192,99300,44.0,2,1,0,41.7613081,44.789730120431
40193,259200,121.0,3,2,0,41.73188365,44.836876299366
40194,115100,51.0,2,1,0,41.73188365,44.836876299366
40195,132600,54.0,2,1,0,41.73188365,44.836876299366
40196,123200,65.0,2,1,0,41.7738544,44.8225186
40197,227000,84.0,2,1,0,41.7245209,44.7537885
40198,167100,74.05,2,1,0,41.7613081,44.789730120431
40200,90000,35.0,1,1,0,41.7335333,44.798583
40201,418500,155.0,4,3,1,41.7245209,44.7537885
40202,127700,53.44,3,2,0,41.73188365,44.836876299366
40203,188400,73.3,3,2,0,41.7335333,44.798583
40205,498500,178.0,6,4,0,41.715913977581,44.777114922907
40207,177900,60.0,3,2,0,41.73188365,44.836876299366
40208,89000,45.0,2,1,0,41.68447547374447,44.85439184934387
40209,386500,138.0,4,3,0,41.715874390026,44.777023593881
40210,128800,46.0,2,1,0,41.715796227366,44.776962783421
40211,238100,85.0,3,2,0,41.715965176298,44.777140234391
40212,212900,76.0,3,2,0,41.716065737633,44.77703252788
40213,196100,70.0,3,2,0,41.715976759614,44.777097745999
40214,162400,58.0,2,1,0,41.716004077417,44.776937654439
40215,18100,18.0,1,0,0,41.7013668,44.7687247
40216,66300,41.9,2,1,0,41.7850018,44.7553366
40217,236400,57.4,2,1,0,41.713298430373,44.762170108526
40218,205900,50.0,2,1,0,41.7026572,44.8104008
40219,155700,63.0,2,1,0,41.73070962354,44.785454057839
40220,128100,74.74,3,2,0,41.789945463621,44.760735060144
40222,149300,60.4,2,1,0,41.720716973059,44.706175157568
40223,273700,166.78,4,3,0,41.6710145,44.8418127
40224,214000,133.37,3,2,0,41.6710145,44.8418127
40225,204300,133.32,3,2,0,41.6710145,44.8418127
40226,114600,47.0,2,1,0,41.67452029107,44.83611546752
40227,164700,79.95,3,2,0,41.6710145,44.8418127
40229,378600,344.0,5,4,0,41.7271321,44.7880765
40230,362800,213.78,5,4,0,41.6710145,44.8418127
40231,378500,331.0,5,4,0,41.7271321,44.7880765
40232,204300,133.02,3,2,0,41.6710145,44.8418127
40233,128100,54.0,2,1,0,41.675235885026,44.836024842397
40234,174600,83.57,3,2,0,41.6710145,44.8418127
40235,179200,75.0,3,2,0,41.67452029107,44.83611546752
40236,213900,132.73,3,2,0,41.6710145,44.8418127
40237,92400,45.0,2,1,0,41.792771298817,44.772843345761
40238,150100,70.1,2,1,0,41.749988699743,44.785421117574
40239,178100,81.9,3,2,0,41.749988699743,44.785421117574
40240,167000,76.8,2,2,0,41.749348350252,44.7776963556
40241,151600,70.8,2,1,0,41.749988699743,44.785421117574
40242,149900,70.0,2,1,0,41.749988699743,44.785421117574
40243,151200,70.6,2,1,0,41.749988699743,44.785421117574
40244,152800,74.0,3,2,0,41.792771298817,44.772843345761
40245,121000,51.0,2,1,0,41.67452029107,44.83611546752
40246,233400,101.2,3,2,0,41.67452029107,44.83611546752
40247,120500,49.4,2,1,0,41.67452029107,44.83611546752
40248,180600,75.1,3,2,0,41.67452029107,44.83611546752
40249,144100,54.0,2,1,0,41.67452029107,44.83611546752
40250,183200,67.0,2,1,0,41.67452029107,44.83611546752
40251,152400,64.7,2,1,0,41.67452029107,44.83611546752
40252,141900,59.0,2,1,0,41.67452029107,44.83611546752
40253,126800,52.0,2,1,0,41.67452029107,44.83611546752
40254,291300,104.0,3,2,0,41.73008336233,44.726747894373
40255,135700,54.9,2,1,0,41.67452029107,44.83611546752
40256,221600,94.7,3,2,0,41.67452029107,44.83611546752
40257,207300,85.0,3,2,0,41.67452029107,44.83611546752
40258,172800,63.2,2,1,0,41.67452029107,44.83611546752
40259,176300,69.5,3,2,0,41.67452029107,44.83611546752
40260,180800,68.6,3,2,0,41.67452029107,44.83611546752
40261,286600,127.1,3,2,0,41.721710532377,44.707742403119
40262,118000,46.52,2,1,0,41.789545617075,44.759713965089
40263,137900,52.3,2,1,0,41.720716973059,44.706175157568
40264,108600,42.8,2,1,0,41.7260323,44.7995087
40265,118300,57.0,2,2,0,41.732827431086,44.722577662556
40266,254600,90.9,3,2,0,41.720716973059,44.706175157568
40267,213500,86.4,3,2,0,41.720716973059,44.706175157568
40269,84000,31.0,2,1,0,41.7659669,44.7925615
40270,205600,96.0,3,2,0,41.749988699743,44.785421117574
40271,319600,145.0,5,4,1,41.72301095,44.757250550764
40272,151500,41.8,2,1,0,41.727685759261,43.529582572465
40273,121900,60.0,2,1,0,41.7954972,44.8190233
40274,281700,76.4,3,2,1,41.7335333,44.798583
40275,204000,85.0,3,2,0,41.721710532377,44.707742403119
40276,197700,60.0,2,1,1,41.7245209,44.7537885
40277,181200,110.0,3,2,1,41.7364242,44.7822534
40278,174600,110.0,4,2,0,41.7335333,44.798583
40280,988500,208.0,5,4,0,41.7081011,44.7696196
40284,174600,60.0,2,1,1,41.721040350958,44.77316825974
40285,823800,185.0,4,3,1,41.722811,44.7509454
40287,48300,20.0,1,0,1,41.7659669,44.7925615
40290,181200,58.0,2,1,0,41.7245209,44.7537885
40291,263600,78.0,3,2,1,41.7037033,44.7724816
40293,187800,54.0,3,2,0,41.7224121,44.7720785
40294,131800,65.0,3,1,1,41.6915442,44.8183755
40295,174600,55.11,2,1,1,41.7206103,44.7106871
40296,118600,47.0,2,1,1,41.7903068,44.7593516
40297,494300,107.0,3,2,0,41.73188365,44.836876299366
40298,224100,70.0,2,1,1,41.7236415,44.7619559
40299,92300,61.0,3,2,1,41.68401965,44.919845811792
40300,148300,55.0,2,1,0,41.7240689,44.7299815
40301,56000,43.0,2,1,0,41.7292617,44.7634137
40302,81800,38.2,1,1,0,41.749988699743,44.785421117574
40304,174600,62.0,3,2,1,41.6866598,44.8379845
40305,205400,95.9,3,2,0,41.749988699743,44.785421117574
40306,121900,65.0,2,1,1,41.7032135,44.8748997
40307,152300,71.1,2,1,0,41.749988699743,44.785421117574
40308,148400,69.3,2,1,0,41.749988699743,44.785421117574
40309,122400,39.3,2,1,0,41.72380307451,44.715114915631
40310,100000,56.2,2,1,1,41.675931053469,44.838960997603
40311,85000,51.6,3,1,0,41.795952268997,44.755461284838
40312,175400,81.9,3,2,0,41.749988699743,44.785421117574
40313,139500,77.0,3,2,0,41.693267690317,44.864692206201
40314,145200,67.8,2,1,0,41.749988699743,44.785421117574
40315,153100,71.5,2,1,0,41.749988699743,44.785421117574
40316,205600,96.0,3,2,0,41.749988699743,44.785421117574
40317,151200,70.6,2,1,0,41.749988699743,44.785421117574
40318,205400,95.9,3,2,0,41.749988699743,44.785421117574
40319,164500,76.8,2,1,0,41.749988699743,44.785421117574
40321,151600,70.8,2,1,0,41.749988699743,44.785421117574
40323,149900,70.0,2,1,0,41.749988699743,44.785421117574
40324,70700,33.0,2,1,0,41.7659669,44.7925615
40325,222700,104.0,4,3,0,41.765230680862,44.78839871161
40326,81600,45.0,2,1,0,41.6959611,44.875666051764
40327,121000,76.6,3,2,0,41.790717067647,44.82600731849
40328,156100,74.0,3,2,0,41.7659669,44.7925615
40329,152300,71.1,2,1,0,41.749988699743,44.785421117574
40330,172200,95.0,4,3,0,41.6959611,44.875666051764
40331,182100,85.0,3,2,0,41.7659669,44.7925615
40332,112400,62.0,3,2,0,41.6959611,44.875666051764
40333,81600,45.0,2,1,0,41.6959611,44.875666051764
40334,99700,55.0,3,2,0,41.6959611,44.875666051764
40335,110400,43.5,2,1,0,41.7260323,44.7995087
40336,106900,59.0,3,2,0,41.6959611,44.875666051764
40337,134100,74.0,3,2,0,41.6959611,44.875666051764
40339,84500,45.0,1,1,0,41.7903068,44.7593516
40340,93900,50.0,2,1,0,41.790284662715,44.760526435841
40341,88800,49.0,2,1,0,41.696096,44.860788
40342,114200,63.0,3,2,0,41.693208041807,44.864607673781
40343,114600,61.0,3,2,0,41.7903068,44.7593516
40344,148300,74.0,3,2,1,41.7240689,44.7299815
40345,146900,92.9,4,3,0,41.79346875,44.822745752323
40346,90600,50.0,2,1,0,41.696096,44.860788
40347,113600,63.1,3,1,0,41.7767378,44.7655909
40349,94200,52.0,2,1,0,41.693379417156,44.864361357029
40350,131800,73.0,3,2,1,41.7903068,44.7593516
40351,158500,74.0,3,2,0,41.765230680862,44.78839871161
40353,164800,55.0,2,1,1,41.725203,44.7425619
40357,120000,55.0,3,2,1,41.788698732157,44.739577799051
40362,168100,80.0,4,3,0,41.7731415,44.798383538237
40364,461300,115.0,4,3,1,41.7113476,44.7960678
40365,154900,79.0,3,2,1,41.70693255,44.877083016785
40368,181200,66.0,2,1,1,41.7081011,44.7696196
40369,283400,84.0,3,2,1,41.7245209,44.7537885
40370,247100,97.0,3,2,1,41.8811420818,44.771091189962
40372,141700,61.0,5,2,0,41.7858421,44.7558155
40373,219100,85.0,3,2,1,41.8006331807,44.834321092102
40374,306400,95.0,3,2,1,41.7271321,44.7880765
40376,95800,55.89,2,1,0,41.789609612201,44.7611730868
40378,154900,54.0,2,1,1,41.7217547,44.720354
40379,128500,52.0,3,2,0,41.73188365,44.836876299366
40382,214200,53.0,2,1,0,41.70542735583092,44.80724595100418
40384,85700,60.0,3,2,0,41.73188365,44.836876299366
40386,98900,49.0,3,2,0,41.666066012578,44.891890755849
40387,171300,67.0,2,1,1,42.149113721576,45.866995063596
40388,659000,265.0,6,4,0,41.725054,44.7545015
40390,209200,77.0,3,2,0,41.7874621,44.749969
40391,178600,66.1,2,1,0,41.701355180031,44.768986875132
40392,121400,67.0,3,2,0,41.693269374152,44.864518035131
40393,263600,92.0,4,2,0,41.7874621,44.749969
40396,177900,62.0,3,2,1,41.69230965,44.821541073305
40398,189400,70.1,2,1,0,41.701355180031,44.768986875132
40402,141700,70.0,4,3,1,41.7341813,44.728036935007
40403,286700,110.0,4,3,0,,
40404,220800,72.0,3,2,1,41.6828831,44.8238154
40406,72500,40.0,2,1,0,41.7891648,44.7414596
40407,252700,118.0,5,3,0,41.6753892,44.8206625
40408,258700,77.0,3,2,0,41.7331648,44.7411031
40409,224100,92.0,3,2,1,41.7256561,44.7886033
40410,527200,250.0,7,4,1,41.726363118043,44.77205547411
40412,362500,86.0,3,2,1,41.7091395,44.7616907
40413,131800,76.0,4,2,0,41.6988174,44.8818285
40416,171300,75.0,3,2,1,41.7217547,44.720354
40418,247100,125.0,5,3,1,41.7240689,44.7299815
40419,135100,73.0,3,2,0,41.7903068,44.7593516
40420,125500,58.6,2,1,0,41.7547729,44.7642352
40421,321300,100.0,3,2,0,41.7084811,44.7787546
40422,194400,104.0,2,1,0,41.7245209,44.7537885
40423,224100,65.0,2,1,0,41.725203,44.7425619
40424,315000,73.01,2,1,1,41.7103768,44.7914041
40425,174600,83.0,3,2,1,41.69230965,44.821541073305
40426,148300,88.0,2,1,1,41.7927141,44.7611428
40428,296600,57.0,2,1,1,41.7245209,44.7537885
40429,105400,72.0,2,2,0,41.7034618,44.8498781
40430,214200,54.0,3,2,1,41.7243775,44.7671879
40432,154900,53.0,2,1,1,41.7554926,44.766335
40433,98900,60.0,2,1,0,41.7939396,44.7940898
40436,158200,59.0,2,1,1,41.7954972,44.8190233
40441,164800,52.0,2,1,0,41.7252726,44.7171083
40442,391500,44.0,2,1,0,41.7093734,44.7698209
40443,179300,45.0,2,1,1,41.729506,44.7422496
40444,461300,168.0,5,3,0,41.7254264,44.7777392
40445,197700,63.0,2,1,0,41.726067,44.7349385
40447,444800,150.0,4,2,0,41.7097105,44.7822875
40449,181200,45.0,2,1,1,41.7266037,44.729069
40450,362500,110.0,4,3,0,41.7245209,44.7537885
40451,191100,90.0,3,2,1,41.7650026,44.771896051659
40452,138400,70.0,3,2,0,41.73188365,44.836876299366
40455,444800,170.0,4,2,1,41.725054,44.7545015
40456,378900,57.0,2,1,1,41.7093734,44.7698209
40461,207600,52.0,2,1,1,41.7255482,44.7445817
40462,215800,90.0,3,2,0,41.7271321,44.7880765
40463,431700,131.0,3,2,1,41.7245209,44.7537885
40464,177900,77.0,3,2,0,41.73188365,44.836876299366
40467,119900,52.0,2,1,0,41.741490834373,44.817950632553
40468,126900,66.0,2,1,0,41.6816329,44.8388788
40469,230700,60.0,2,1,1,41.73064,44.7631848
40470,227400,60.0,2,1,1,41.7245209,44.7537885
40473,849100,60.0,2,1,1,41.73188365,44.836876299366
40475,230700,74.0,2,1,0,41.7245209,44.7537885
40476,444800,130.0,4,4,0,41.7687623,44.724123229951
40477,108700,76.0,3,2,0,41.7034618,44.8498781
40478,156500,66.0,3,2,0,41.7903068,44.7593516
40480,181200,65.0,3,2,0,41.73188365,44.836876299366
40481,329500,147.0,6,4,0,41.72981255,44.73330339417
40482,273500,70.0,2,1,1,41.7054409,44.8072665
40483,141700,86.0,3,2,1,41.7062401,44.8424238
40484,158200,72.0,2,1,0,41.6883397,44.8325599
40485,148300,52.0,2,1,1,41.6761108,44.8481344
40491,121900,58.0,2,1,1,41.7034618,44.8498781
40493,112000,88.0,3,2,0,41.69231643009056,44.9181286273153
40494,352600,110.0,3,2,0,41.716068,44.7854635
40495,197700,71.0,3,2,1,41.7245209,44.7537885
40496,288300,100.0,3,2,0,41.7331648,44.7411031
40497,329500,122.0,4,3,0,41.6883397,44.8325599
40499,428400,120.0,4,2,1,41.7309687,44.7564179
40500,85700,59.0,2,1,1,41.7032135,44.8748997
40501,185000,89.0,4,3,0,41.72895845,44.724187548102
40502,180900,69.0,3,2,0,41.7230304,44.7080114
40503,210900,60.0,3,2,1,41.7224121,44.7720785
40504,214200,66.0,3,2,1,41.725054,44.7545015
40505,204300,74.0,3,2,1,41.7223038,44.78088
40506,257000,70.0,3,2,0,41.7141725,44.7596077
40512,126500,64.0,3,2,0,41.7903068,44.7593516
40514,276800,121.0,3,0,0,41.7081011,44.7696196
40518,148300,63.0,2,1,0,41.725054,44.7545015
40519,1153300,207.5,5,0,0,41.70703,44.7859759
40529,134500,65.0,3,2,0,41.8020369,44.8221893
40532,474500,90.0,3,2,1,41.7081011,44.7696196
40534,494300,65.0,4,3,1,41.6950867,44.8040121
40536,98900,28.0,1,0,1,41.717049,44.7989261
40538,177900,67.0,3,2,1,41.73188365,44.836876299366
40539,876500,140.0,4,3,0,41.6964053,44.7938526
40540,346000,115.0,3,2,0,41.7259992,44.7860003
40542,174600,90.0,2,2,0,41.7206004,44.7232035
40543,141700,47.0,3,2,1,41.6939723,44.8232909
40544,257000,82.0,3,2,0,41.7245209,44.7537885
40546,131800,64.0,2,1,0,41.7659669,44.7925615
40548,85700,53.0,2,1,0,41.7799987,44.7598596
40549,293300,78.0,4,3,0,41.7687623,44.724123229951
40550,97200,34.0,2,1,0,41.7245527,44.7197467
40551,79100,47.0,2,1,1,41.7903068,44.7593516
40552,103800,42.0,1,1,1,41.8001695,44.8199048471583
40553,125200,70.0,2,1,0,41.7035097,44.876997744859
40555,626100,164.0,3,2,0,41.7081011,44.7696196
40556,395400,85.0,3,2,0,41.7081011,44.7696196
